step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
11,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,47.36983942112561,36.33712451719791,6,12,2,3,12,0,5,-105.0,70.5,-47.5,192878,8,32,6,3,5,5.0,869220,6.369332,nan,0.86922,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,1344,8,3
12,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,1,562500.0,48.7352953666954,35.56741008199647,7,14,1,3,14,0,4,-105.0,70.5,-47.5,192878,9,32,7,3,6,5.0,869388,7.23872,nan,0.869388,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,1512,9,3
13,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,3,562500.0,61.630946477254234,59.518943786621094,8,16,3,3,16,0,6,-105.0,70.5,-47.5,192878,5,32,8,3,6,5.0,868716,8.107436,nan,0.868716,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,840,5,3
14,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,48.975978584115666,39.813209396075656,5,10,0,3,10,0,3,-105.0,70.5,-47.5,192878,16,32,5,1,4,5.0,870564,8.978,nan,0.870564,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,2688,16,3
15,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,3,562500.0,61.159905115763344,57.57524490356445,8,16,3,3,16,0,6,-105.0,70.5,-47.5,192878,30,32,8,3,8,5.0,872916,9.850916,nan,0.872916,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,5040,30,3
16,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.70686553181913,34.41708922953798,6,12,1,2,12,0,3,-105.0,70.5,-47.5,192878,2,32,6,2,6,5.0,578920,10.429836,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
17,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,31.051799459233145,25.880286405581508,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,2,32,4,2,4,5.0,578920,11.008756,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
18,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.4833532047974,28.178920661579344,5,10,2,3,10,0,5,-105.0,70.5,-47.5,192878,31,32,5,3,5,5.0,873084,11.88184,nan,0.873084,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,5208,31,3
19,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,56.666995948361034,40.298796847263844,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,3,32,4,3,4,5.0,579088,12.460928,nan,0.579088,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
20,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,37.7639663613713,20.35097000293145,6,12,3,4,12,0,7,-105.0,70.5,-47.5,192878,8,32,6,3,5,5.0,1158512,13.61944,nan,1.158512,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,1344,8,4
21,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,61.132497787475586,60.2106819152832,6,12,2,2,12,0,4,-105.0,70.5,-47.5,192878,18,32,6,4,6,5.0,581608,14.201048,nan,0.581608,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,3024,18,2
22,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,2,562500.0,34.12532960749368,18.29936076014097,7,14,2,4,14,0,6,-105.0,70.5,-47.5,192878,15,32,7,3,5,5.0,1159688,15.360736,nan,1.159688,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,2520,15,4
23,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,20.643904239489842,20.138533123851907,5,10,1,2,10,0,3,-105.0,70.5,-47.5,192878,9,32,5,3,5,5.0,580096,15.940832,nan,0.580096,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,1512,9,2
24,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,33.494534803601915,19.84545143879998,5,10,3,3,10,0,6,-105.0,70.5,-47.5,192878,2,32,5,2,4,5.0,868212,16.809044,nan,0.868212,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,336,2,3
25,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,39.82295425895132,38.59694738090026,6,12,2,4,12,0,6,-105.0,70.5,-47.5,192878,8,32,6,4,6,5.0,1158728,17.967772,nan,1.158728,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,1344,8,4
26,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,34.354189894337516,20.138533123851907,6,12,2,3,12,0,5,-105.0,70.5,-47.5,192878,13,32,6,4,4,5.0,870276,18.838048,nan,0.870276,nan,3,216,867480,6,0,0,3,396,192,48,204,51,99,3,2184,13,3
27,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,41.67359663675656,20.138533123851907,6,12,3,4,12,0,7,-105.0,70.5,-47.5,192878,6,32,6,3,4,5.0,1158464,19.996512,nan,1.158464,nan,4,288,1156640,8,0,0,4,528,256,64,272,68,132,4,1008,6,4
28,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,67.33782386779785,67.27244186401367,6,12,2,2,12,0,4,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,579472,20.575984,nan,0.579472,nan,2,216,578320,4,0,0,2,264,128,32,136,34,66,2,672,4,2
29,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.95200279643483,40.24001686988392,6,12,2,4,12,0,6,-105.0,70.5,-47.5,192878,4,32,6,3,4,5.0,1158128,21.734112,nan,1.158128,nan,4,288,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
30,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,51.762778544617866,40.19908372605365,6,12,2,3,12,0,5,-105.0,70.5,-47.5,192878,7,32,6,4,4,5.0,869268,22.60338,nan,0.869268,nan,3,216,867480,6,0,0,3,396,192,48,204,51,99,3,1176,7,3
31,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.99138119161343,40.24001686988392,6,12,2,4,12,0,6,-105.0,70.5,-47.5,192878,5,32,6,3,3,5.0,1158296,23.761676,nan,1.158296,nan,4,288,1156640,8,0,0,4,528,256,64,272,68,132,4,840,5,4
32,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,63.80694580078125,60.21068572998047,6,12,2,2,12,0,4,-105.0,70.5,-47.5,192878,6,32,6,4,4,5.0,579808,24.341484,nan,0.579808,nan,2,216,578320,4,0,0,2,264,128,32,136,34,66,2,1008,6,2
33,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,51.89908307535154,47.67433212359724,6,12,3,3,12,0,6,-105.0,70.5,-47.5,192878,4,32,6,2,3,5.0,868836,25.21032,nan,0.868836,nan,3,288,867480,6,0,0,3,396,192,48,204,51,99,3,672,4,3
34,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,4,562500.0,46.65601487397806,40.24001686988392,6,12,4,4,12,0,8,-105.0,70.5,-47.5,192878,5,32,6,4,4,5.0,1158296,26.368616,nan,1.158296,nan,4,288,1156640,8,0,0,4,528,256,64,272,68,132,4,840,5,4
35,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,51.899069228130536,47.67424904027123,6,12,2,3,12,0,5,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,868836,27.237452,nan,0.868836,nan,3,288,867480,6,0,0,3,396,192,48,204,51,99,3,672,4,3
36,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,33.83463194145666,20.138533123851907,6,12,2,3,12,0,5,-105.0,70.5,-47.5,192878,4,32,6,4,5,5.0,868836,28.106288,nan,0.868836,nan,3,288,867480,6,0,0,3,396,192,48,204,51,99,3,672,4,3
37,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,49.28748853410542,39.977504454941965,6,12,2,3,12,0,5,-105.0,70.5,-47.5,192878,3,32,6,3,5,5.0,868668,28.974956,nan,0.868668,nan,3,288,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
38,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,20.136461247761275,19.84545143879998,6,12,2,2,12,0,4,-105.0,70.5,-47.5,192878,8,32,6,4,4,5.0,580216,29.555172,nan,0.580216,nan,2,288,578320,4,0,0,2,264,128,32,136,34,66,2,1344,8,2
39,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,4,562500.0,45.99567848341024,38.94575110442545,6,12,4,4,12,0,8,-105.0,70.5,-47.5,192878,3,32,6,2,4,5.0,1158176,30.713348,nan,1.158176,nan,4,504,1156640,8,0,0,4,528,256,64,272,68,132,4,504,3,4
40,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,54.27107753625427,47.658681962950745,6,12,2,3,12,0,5,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,868908,31.582256,nan,0.868908,nan,3,360,867480,6,0,0,3,396,192,48,204,51,99,3,672,4,3
41,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,46.67515094975185,40.24001686988392,6,12,3,4,12,0,7,-105.0,70.5,-47.5,192878,3,32,6,3,5,5.0,1158176,32.740432,nan,1.158176,nan,4,504,1156640,8,0,0,4,528,256,64,272,68,132,4,504,3,4
42,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,54.271061170761946,47.65860642990812,6,12,1,3,12,0,4,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,868836,33.609268,nan,0.868836,nan,3,288,867480,6,0,0,3,396,192,48,204,51,99,3,672,4,3
43,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.7164503294464,39.97742132695614,6,12,0,4,12,0,4,-105.0,70.5,-47.5,192878,3,32,6,3,5,5.0,1158104,34.767372,nan,1.158104,nan,4,432,1156640,8,0,0,4,528,256,64,272,68,132,4,504,3,4
44,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,46.67513868793429,40.24001686988392,6,12,2,4,12,0,6,-105.0,70.5,-47.5,192878,9,32,6,4,5,5.0,1159112,35.926484,nan,1.159112,nan,4,432,1156640,8,0,0,4,528,256,64,272,68,132,4,1512,9,4
45,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,49.36980240685492,40.199113939269104,6,12,1,3,12,0,4,-105.0,70.5,-47.5,192878,5,32,6,4,5,5.0,869364,36.795848,nan,0.869364,nan,3,648,867480,6,0,0,3,396,192,48,204,51,99,3,840,5,3
46,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,4,562500.0,44.614881783497324,41.209229503391114,8,16,4,4,16,0,8,-105.0,70.5,-47.5,192878,11,32,8,4,6,5.0,1159952,37.9558,nan,1.159952,nan,4,936,1156640,8,0,0,4,528,256,64,272,68,132,4,1848,11,4
47,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,1,562500.0,51.32902525685093,44.23196066850531,8,16,1,3,16,0,4,-105.0,70.5,-47.5,192878,5,32,8,4,7,5.0,869652,38.825452,nan,0.869652,nan,3,936,867480,6,0,0,3,396,192,48,204,51,99,3,840,5,3
48,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,4,562500.0,54.88385107443014,46.52810091356821,8,16,4,3,16,0,7,-105.0,70.5,-47.5,192878,4,32,8,3,6,5.0,869412,39.694864,nan,0.869412,nan,3,864,867480,6,0,0,3,396,192,48,204,51,99,3,672,4,3
49,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,2,562500.0,48.0579246889384,42.691785834435194,8,16,2,4,16,0,6,-105.0,70.5,-47.5,192878,5,32,8,3,6,5.0,1158872,40.853736,nan,1.158872,nan,4,864,1156640,8,0,0,4,528,256,64,272,68,132,4,840,5,4
50,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.88133580380348,37.22245294593602,7,14,2,4,14,0,6,-105.0,70.5,-47.5,192878,4,32,7,4,7,5.0,1158488,42.012224,nan,1.158488,nan,4,648,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
51,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,1,562500.0,58.73690668741862,57.90684127807617,7,14,1,3,14,0,4,-105.0,70.5,-47.5,192878,7,32,7,4,7,5.0,869772,42.881996,nan,0.869772,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,1176,7,3
52,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,61.24244054158529,57.63025665283203,6,12,3,3,12,0,6,-105.0,70.5,-47.5,192878,57,32,6,2,5,5.0,878172,43.760168,nan,0.878172,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,9576,57,3
53,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.472349280154795,19.26185214867611,6,12,1,3,12,0,4,-105.0,70.5,-47.5,192878,35,32,6,3,6,5.0,874404,44.634572,nan,0.874404,nan,3,648,867480,6,0,0,3,396,192,48,204,51,99,3,5880,35,3
54,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.81044960021973,62.632938385009766,6,12,1,2,12,0,3,-105.0,70.5,-47.5,192878,23,32,6,3,6,5.0,583096,45.217668,nan,0.583096,nan,2,648,578320,4,0,0,2,264,128,32,136,34,66,2,3864,23,2
55,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,63.603139877319336,61.17280578613281,5,10,2,2,10,0,4,-105.0,70.5,-47.5,192878,23,32,5,3,5,5.0,583096,45.800764,nan,0.583096,nan,2,648,578320,4,0,0,2,264,128,32,136,34,66,2,3864,23,2
56,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,64.8055534362793,62.32162857055664,5,10,1,2,10,0,3,-105.0,70.5,-47.5,192878,32,32,5,2,4,5.0,584680,46.385444,nan,0.58468,nan,2,720,578320,4,0,0,2,264,128,32,136,34,66,2,5376,32,2
57,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.724562327067055,58.62421417236328,7,14,1,3,14,0,4,-105.0,70.5,-47.5,192878,34,32,7,3,7,5.0,874380,47.259824,nan,0.87438,nan,3,792,867480,6,0,0,3,396,192,48,204,51,99,3,5712,34,3
58,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.19492848714193,59.74353790283203,10,20,1,3,20,0,4,-105.0,70.5,-47.5,192878,124,32,10,3,9,5.0,889932,48.149756,nan,0.889932,nan,3,1224,867480,6,0,0,3,396,192,48,204,51,99,3,20832,124,3
59,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.64653968811035,59.27677917480469,11,22,0,3,22,0,3,-105.0,70.5,-47.5,192878,129,32,11,3,11,5.0,890700,49.040456,nan,0.8907,nan,3,1152,867480,6,0,0,3,396,192,48,204,51,99,3,21672,129,3
60,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,2,562500.0,61.86942386627197,60.468994140625,12,24,2,2,24,0,4,-105.0,70.5,-47.5,192878,73,32,12,2,12,5.0,592288,49.632744,nan,0.592288,nan,2,1440,578320,4,0,0,2,264,128,32,136,34,66,2,12264,73,2
61,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.4616813659668,67.4616813659668,12,24,0,1,24,0,1,-105.0,70.5,-47.5,192878,129,32,12,3,11,5.0,312116,49.94486,nan,0.312116,nan,1,1152,289160,2,0,0,1,132,64,16,68,17,33,1,21672,129,1
62,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,1,562500.0,66.04362233479817,63.573455810546875,13,26,1,3,26,0,4,-105.0,70.5,-47.5,192878,83,32,13,2,13,5.0,883692,50.828552,nan,0.883692,nan,3,1872,867480,6,0,0,3,396,192,48,204,51,99,3,13944,83,3
63,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.39810562133789,63.39810562133789,12,24,1,1,24,0,2,-105.0,70.5,-47.5,192878,44,32,12,3,11,5.0,298196,51.126748,nan,0.298196,nan,1,1512,289160,2,0,0,1,132,64,16,68,17,33,1,7392,44,1
64,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,2,562500.0,67.3038158416748,67.18237686157227,11,22,2,2,22,0,4,-105.0,70.5,-47.5,192878,28,32,11,3,9,5.0,584872,51.71162,nan,0.584872,nan,2,1584,578320,4,0,0,2,264,128,32,136,34,66,2,4704,28,2
65,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,2,562500.0,65.06742095947266,65.06742095947266,9,18,2,1,18,0,3,-105.0,70.5,-47.5,192878,2,32,9,2,7,5.0,290924,52.002544,nan,0.290924,nan,1,1296,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
66,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,2,562500.0,63.27219009399414,59.14474105834961,8,16,2,2,16,0,4,-105.0,70.5,-47.5,192878,9,32,8,2,6,5.0,581248,52.583792,nan,0.581248,nan,2,1152,578320,4,0,0,2,264,128,32,136,34,66,2,1512,9,2
67,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.657047271728516,62.657047271728516,7,14,1,1,14,0,2,-105.0,70.5,-47.5,192878,7,32,7,2,6,5.0,291476,52.875268,nan,0.291476,nan,1,1008,289160,2,0,0,1,132,64,16,68,17,33,1,1176,7,1
68,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,2,562500.0,63.928988456726074,60.45476531982422,7,14,2,2,14,0,4,-105.0,70.5,-47.5,192878,40,32,7,3,5,5.0,586312,53.46158,nan,0.586312,nan,2,1008,578320,4,0,0,2,264,128,32,136,34,66,2,6720,40,2
69,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.67415128307,61.696314674183284,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,39,32,4,3,3,5.0,585712,54.047292,nan,0.585712,nan,2,576,578320,4,0,0,2,264,128,32,136,34,66,2,6552,39,2
70,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,2,562500.0,63.78439003995032,61.49042510986328,3,6,2,3,6,0,5,-105.0,70.5,-47.5,192878,25,32,3,2,2,5.0,872508,54.9198,nan,0.872508,nan,3,432,867480,6,0,0,3,396,192,48,204,51,99,3,4200,25,3
71,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.10846519470215,61.108463287353516,2,4,0,1,4,0,1,-105.0,70.5,-47.5,192878,2,32,2,2,2,5.0,289916,55.209716,nan,0.289916,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
72,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,1,562500.0,65.18736267089844,62.97151565551758,2,4,1,2,4,0,3,-105.0,70.5,-47.5,192878,1,32,2,1,1,5.0,579040,55.788756,nan,0.57904,nan,2,288,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
73,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.33939361572266,65.33939361572266,2,4,0,1,4,0,1,-105.0,70.5,-47.5,192878,2,32,2,2,2,5.0,289916,56.078672,nan,0.289916,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
74,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.36791038513184,67.33261108398438,2,4,1,2,4,0,3,-105.0,70.5,-47.5,192878,1,32,2,1,1,5.0,579040,56.657712,nan,0.57904,nan,2,288,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
75,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.601253509521484,57.70021438598633,3,6,1,2,6,0,3,-105.0,70.5,-47.5,192878,34,32,3,3,3,5.0,584728,57.24244,nan,0.584728,nan,2,432,578320,4,0,0,2,264,128,32,136,34,66,2,5712,34,2
76,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,2,562500.0,47.97115338126154,31.318436015088203,3,6,2,3,6,0,5,-105.0,70.5,-47.5,192878,7,32,3,2,2,5.0,869484,58.111924,nan,0.869484,nan,3,432,867480,6,0,0,3,396,192,48,204,51,99,3,1176,7,3
77,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.46865183251635,28.97314455374442,4,8,0,3,8,0,3,-105.0,70.5,-47.5,192878,3,32,4,3,4,5.0,868812,58.980736,nan,0.868812,nan,3,432,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
78,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,50.59424031353219,37.87695312804598,6,12,3,3,12,0,6,-105.0,70.5,-47.5,192878,35,32,6,3,5,5.0,874548,59.855284,nan,0.874548,nan,3,792,867480,6,0,0,3,396,192,48,204,51,99,3,5880,35,3
79,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,2,562500.0,48.59327654101128,32.75233101321719,8,16,2,4,16,0,6,-105.0,70.5,-47.5,192878,35,32,8,3,8,5.0,1163984,61.019268,nan,1.163984,nan,4,936,1156640,8,0,0,4,528,256,64,272,68,132,4,5880,35,4
