step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.51023864746094,67.51023864746094,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,34.72320543231053,20.49797340638158,6,12,5,6,12,0,11,-105.0,70.5,-47.5,5.0,2976432,3.472516,nan,2.976432,nan,6,792,1734960,12,1239888,12,6,792,384,96,408,102,198,6,0,0,6
4,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,3,562500.0,39.254397056647434,27.180566957037694,12,24,3,8,24,0,11,-105.0,70.5,-47.5,5.0,4795048,8.267564,nan,4.795048,nan,8,936,2313280,16,2479776,24,8,1056,512,128,544,136,264,8,0,0,8
5,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.166486523158866,22.349335051623882,19,38,0,8,38,0,8,-105.0,70.5,-47.5,5.0,6241584,14.509148,nan,6.241584,nan,8,936,2313280,16,3926312,38,8,1056,512,128,544,136,264,8,0,0,8
6,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,3,562500.0,30.05712765538433,20.084010435098207,29,58,3,6,58,0,9,-105.0,70.5,-47.5,5.0,7729624,22.238772,nan,7.729624,nan,6,1080,1734960,12,5992792,58,6,792,384,96,408,102,198,6,0,0,6
7,-47.5,57.5,72,36,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.71853416722399,30.657065889841885,36,72,2,6,72,0,8,-105.0,70.5,-47.5,5.0,9176016,31.414788,nan,9.176016,nan,6,936,1734960,12,7439328,72,6,792,384,96,408,102,198,6,0,0,6
8,-47.5,57.5,80,40,0,0.0,0.0,0,0.0,57.5,2,562500.0,33.4584555231369,21.346946097500435,40,80,2,5,80,0,7,-105.0,70.5,-47.5,5.0,9713100,41.127888,nan,9.7131,nan,5,720,1445800,10,8265920,80,5,660,320,80,340,85,165,5,0,0,5
9,-47.5,57.5,96,48,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.503851777165124,22.57395836498988,48,96,0,4,96,0,4,-105.0,70.5,-47.5,5.0,11076920,52.204808,nan,11.07692,nan,4,648,1156640,8,9919104,96,4,528,256,64,272,68,132,4,0,0,4
10,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.81528282165527,58.815277099609375,55,110,0,1,110,0,1,-105.0,70.5,-47.5,5.0,11655076,63.859884,nan,11.655076,nan,1,144,289160,2,11365640,110,1,132,64,16,68,17,33,1,0,0,1
11,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,0,562500.0,24.6521003880722,22.12172393165293,55,110,0,2,110,0,2,-105.0,70.5,-47.5,5.0,11944656,75.80454,nan,11.944656,nan,2,432,578320,4,11365640,110,2,264,128,32,136,34,66,2,0,0,2
12,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.47504425048828,58.2703742980957,59,118,0,2,118,0,2,-105.0,70.5,-47.5,5.0,12771320,88.57586,nan,12.77132,nan,2,504,578320,4,12192232,118,2,264,128,32,136,34,66,2,0,0,2
13,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,0,562500.0,27.775166462748356,20.859407164924818,64,128,0,2,128,0,2,-105.0,70.5,-47.5,5.0,13804488,102.380348,nan,13.804488,nan,2,432,578320,4,13225472,128,2,264,128,32,136,34,66,2,0,0,2
