step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.51023864746094,67.51023864746094,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,34.72320543231053,20.49797340638158,6,12,5,6,12,0,11,-105.0,70.5,-47.5,5.0,2976432,3.472516,nan,2.976432,nan,6,792,1734960,12,1239888,12,6,792,384,96,408,102,198,6,0,0,6
4,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,7,562500.0,35.1318428710337,27.180566957037694,12,24,7,8,24,0,15,-105.0,70.5,-47.5,5.0,4795552,8.268068,nan,4.795552,nan,8,1440,2313280,16,2479776,24,8,1056,512,128,544,136,264,8,0,0,8
5,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,10,562500.0,34.063698740780374,19.178154492488353,19,38,10,9,38,0,19,-105.0,70.5,-47.5,5.0,6532172,14.80024,nan,6.532172,nan,9,2232,2602440,18,3926312,38,9,1188,576,144,612,153,297,9,0,0,9
6,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,15,562500.0,37.540426699709265,26.148129526468512,29,58,15,11,58,0,26,-105.0,70.5,-47.5,5.0,9178604,23.978844,nan,9.178604,nan,11,3600,3180760,22,5992792,58,11,1452,704,176,748,187,363,11,0,0,11
7,-47.5,57.5,72,36,0,0.0,0.0,0,0.0,57.5,13,497274.58820299985,24.513248383868127,9.510567199643102,36,72,13,13,72,0,26,-105.0,70.5,-47.5,5.0,11204372,35.183216,nan,11.204372,nan,13,4248,3759080,26,7439328,72,13,1716,832,208,884,221,429,13,0,0,13
8,-47.5,57.5,80,40,0,0.0,0.0,0,0.0,57.5,14,562500.0,34.43054913464201,18.343185817364066,40,80,14,11,80,0,25,-105.0,70.5,-47.5,5.0,11452164,46.63538,nan,11.452164,nan,11,4032,3180760,22,8265920,80,11,1452,704,176,748,187,363,11,0,0,11
9,-47.5,57.5,96,48,0,0.0,0.0,0,0.0,57.5,15,531991.1179894336,25.60079333181905,9.442985989462056,48,96,15,13,96,0,28,-105.0,70.5,-47.5,5.0,13685156,60.320536,nan,13.685156,nan,13,5256,3759080,26,9919104,96,13,1716,832,208,884,221,429,13,0,0,13
10,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,15,511371.64515066054,22.34331495127281,7.080648443832707,55,110,15,14,110,0,29,-105.0,70.5,-47.5,5.0,15422064,75.7426,nan,15.422064,nan,14,6336,4048240,28,11365640,110,14,1848,896,224,952,238,462,14,0,0,14
11,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,17,458936.5326554564,24.155955027729913,7.005752286557624,55,110,17,14,110,0,31,-105.0,70.5,-47.5,5.0,15422064,91.164664,nan,15.422064,nan,14,6336,4048240,28,11365640,110,14,1848,896,224,952,238,462,14,0,0,14
12,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,16,508787.75033469143,21.994367613593777,10.88298921037923,59,118,16,11,118,0,27,-105.0,70.5,-47.5,5.0,15380996,106.54566,nan,15.380996,nan,11,6552,3180760,22,12192232,118,11,1452,704,176,748,187,363,11,0,0,11
13,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,20,550731.1592945909,28.52268074928522,14.704239626682408,64,128,20,11,128,0,31,-105.0,70.5,-47.5,5.0,16415100,122.96076,nan,16.4151,nan,11,7416,3180760,22,13225472,128,11,1452,704,176,748,187,363,11,0,0,11
