step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,0,0,0
2,0,2,0,0,0
3,0,4,0,0,0
4,0,6,0,0,0
5,0,10,2,2,2
6,0,10,1,3,1
7,0,10,2,5,2
8,0,10,2,7,2
9,0,12,2,9,2
10,0,8,1,10,1
11,0,12,2,12,2
12,0,14,2,14,2
13,0,16,1,15,1
14,0,10,2,17,2
15,0,16,0,17,0
16,0,12,0,17,0
17,0,8,0,17,0
18,0,10,2,19,2
19,0,8,1,20,1
20,0,12,2,22,2
21,0,12,1,23,1
22,0,14,1,24,1
23,0,10,1,25,1
24,0,10,0,25,0
25,0,12,2,27,2
26,0,12,1,28,1
27,0,12,2,30,2
28,0,12,1,31,1
29,0,12,1,32,1
30,0,12,1,33,1
31,0,12,1,34,1
32,0,12,1,35,1
33,0,12,1,36,1
34,0,12,1,37,1
35,0,12,1,38,1
36,0,12,1,39,1
37,0,12,1,40,1
38,0,12,1,41,1
39,0,12,1,42,1
40,0,12,1,43,1
41,0,12,1,44,1
42,0,12,1,45,1
43,0,12,1,46,1
44,0,12,1,47,1
45,0,12,1,48,1
46,0,16,1,49,1
47,0,16,1,50,1
48,0,16,1,51,1
49,0,16,1,52,1
50,0,14,1,53,1
51,0,14,0,53,0
52,0,12,1,54,1
53,0,12,1,55,1
54,0,12,1,56,1
55,0,10,0,56,0
56,0,10,1,57,1
57,0,14,1,58,1
58,0,20,1,59,1
59,0,22,1,60,1
60,0,24,0,60,0
61,0,24,0,60,0
62,0,26,1,61,1
63,0,24,1,62,1
64,0,22,0,62,0
65,0,18,1,63,1
66,0,16,1,64,1
67,0,14,0,64,0
68,0,14,1,65,1
69,0,8,2,67,2
70,0,6,0,67,0
71,0,4,0,67,0
72,0,4,1,68,1
73,0,4,1,69,1
74,0,4,0,69,0
75,0,6,2,71,2
76,0,6,1,72,1
77,0,8,1,73,1
78,0,12,2,75,2
79,0,16,2,77,2
80,0,18,2,79,2
81,0,20,1,80,1
82,0,20,1,81,1
83,0,20,1,82,1
84,0,20,1,83,1
85,0,20,1,84,1
86,0,18,0,84,0
87,0,18,0,84,0
88,0,18,1,85,1
89,0,18,2,87,2
90,0,18,0,87,0
91,0,22,1,88,1
92,0,22,0,88,0
93,0,24,1,89,1
94,0,22,1,90,1
95,0,20,1,91,1
96,0,14,0,91,0
97,0,10,1,92,1
98,0,6,0,92,0
99,0,6,1,93,1
100,0,4,1,94,1
101,0,6,1,95,1
102,0,0,0,95,0
103,0,2,0,95,0
104,0,2,0,95,0
105,0,4,1,96,1
106,0,6,2,98,2
107,0,4,2,100,2
108,0,4,2,102,2
109,0,2,0,102,0
110,0,4,1,103,1
111,0,6,2,105,2
112,0,4,0,105,0
113,0,4,1,106,1
114,0,4,0,106,0
115,0,10,2,108,2
116,0,8,1,109,1
117,0,6,2,111,2
118,0,8,1,112,1
119,0,8,1,113,1
120,0,6,0,113,0
121,0,4,0,113,0
122,0,8,0,113,0
123,0,6,0,113,0
124,0,10,2,115,2
125,0,8,1,116,1
126,0,10,1,117,1
127,0,10,3,120,3
128,0,10,0,120,0
129,0,10,1,121,1
130,0,10,0,121,0
131,0,14,2,123,2
132,0,14,1,124,1
133,0,14,1,125,1
134,0,12,1,126,1
135,0,12,0,126,0
136,0,16,2,128,2
137,0,14,1,129,1
138,0,14,1,130,1
139,0,18,0,130,0
140,0,18,1,131,1
141,0,20,1,132,1
142,0,22,0,132,0
143,0,22,1,133,1
144,0,18,1,134,1
145,0,14,1,135,1
146,0,14,2,137,2
147,0,16,1,138,1
148,0,12,0,138,0
149,0,12,2,140,2
150,0,8,0,140,0
151,0,6,0,140,0
152,0,6,0,140,0
153,0,6,0,140,0
154,0,6,2,142,2
155,0,6,1,143,1
156,0,8,0,143,0
157,0,8,2,145,2
158,0,16,2,147,2
159,0,18,2,149,2
160,0,18,2,151,2
161,0,18,0,151,0
162,0,18,1,152,1
163,0,18,1,153,1
164,0,18,1,154,1
165,0,16,0,154,0
166,0,14,0,154,0
167,0,16,2,156,2
168,0,16,1,157,1
169,0,18,3,160,3
170,0,18,1,161,1
171,0,18,1,162,1
172,0,18,1,163,1
173,0,18,1,164,1
174,0,18,1,165,1
175,0,18,0,165,0
176,0,18,1,166,1
177,0,18,1,167,1
178,0,18,1,168,1
179,0,18,2,170,2
180,0,18,0,170,0
181,0,18,1,171,1
182,0,16,1,172,1
183,0,16,1,173,1
184,0,16,1,174,1
185,0,16,1,175,1
186,0,10,1,176,1
187,0,6,1,177,1
188,0,6,0,177,0
189,0,4,0,177,0
190,0,8,1,178,1
191,0,10,1,179,1
192,0,10,1,180,1
193,0,12,0,180,0
194,0,8,1,181,1
195,0,8,1,182,1
196,0,8,0,182,0
197,0,10,2,184,2
198,0,10,1,185,1
199,0,10,1,186,1
200,0,10,1,187,1
201,0,14,2,189,2
202,0,14,1,190,1
203,0,20,1,191,1
204,0,20,2,193,2
205,0,20,0,193,0
206,0,20,1,194,1
207,0,20,1,195,1
208,0,20,0,195,0
209,0,20,1,196,1
210,0,18,1,197,1
211,0,16,1,198,1
212,0,18,2,200,2
213,0,18,1,201,1
214,0,18,1,202,1
215,0,18,1,203,1
216,0,22,2,205,2
217,0,22,1,206,1
218,0,22,1,207,1
219,0,22,1,208,1
220,0,22,1,209,1
221,0,18,1,210,1
222,0,18,1,211,1
223,0,18,1,212,1
224,0,18,1,213,1
