step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
11,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.456733067830406,57.8531608581543,11,22,0,3,22,0,3,-105.0,70.5,-47.5,192878,5,32,11,3,9,5.0,868716,3.473856,nan,0.868716,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,840,5,3
12,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,12,24,0,0,24,0,0,-105.0,70.5,-47.5,192878,14,32,12,4,10,5.0,2352,3.476208,nan,0.002352,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352,14,0
13,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,12,24,0,0,24,0,0,-105.0,70.5,-47.5,192878,4,32,12,4,8,5.0,672,3.47688,nan,0.000672,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,4,0
14,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.81207275390625,59.81207275390625,10,20,0,1,20,0,1,-105.0,70.5,-47.5,192878,0,32,10,0,0,5.0,289292,3.766172,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
15,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.782012939453125,58.782012939453125,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,0,32,6,0,0,5.0,289292,4.055464,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
16,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.51628875732422,61.471187591552734,4,8,0,2,8,0,2,-105.0,70.5,-47.5,192878,7,32,4,1,1,5.0,579760,4.635224,nan,0.57976,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,1176,7,2
17,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,3,6,0,0,6,0,0,-105.0,70.5,-47.5,192878,2,32,3,2,2,5.0,336,4.63556,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
18,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.0723762512207,58.0723762512207,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,6,32,4,1,1,5.0,290300,4.92586,nan,0.2903,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,1008,6,1
19,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,9,32,4,2,3,5.0,1512,4.927372,nan,0.001512,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,9,0
20,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.90299606323242,62.902992248535156,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,8,32,5,3,3,5.0,290636,5.218008,nan,0.290636,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,1344,8,1
21,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,2,32,5,2,2,5.0,336,5.218344,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
22,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.38537979125977,67.38537979125977,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,0,32,5,0,0,5.0,289292,5.507636,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
23,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,1,32,4,1,2,5.0,289460,5.797096,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
24,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,1,32,4,1,2,5.0,289460,6.086556,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
25,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,3,32,4,1,1,5.0,504,6.08706,nan,0.000504,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,3,0
26,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,57.503292083740234,57.503292083740234,5,10,1,1,10,0,2,-105.0,70.5,-47.5,192878,5,32,5,2,2,5.0,290132,6.377192,nan,0.290132,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,840,5,1
27,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.49605324155866,40.43065819822403,5,10,0,2,10,0,2,-105.0,70.5,-47.5,192878,1,32,5,1,1,5.0,578752,6.955944,nan,0.578752,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
28,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.40320587158203,67.40320587158203,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,2,32,5,2,2,5.0,289628,7.245572,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
29,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.63843536376953,60.66608810424805,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,2,32,6,2,2,5.0,578920,7.824492,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
30,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,3,32,6,3,3,5.0,504,7.824996,nan,0.000504,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,3,0
31,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.05884552001953,58.55630111694336,5,10,1,2,10,0,3,-105.0,70.5,-47.5,192878,0,32,5,0,0,5.0,578584,8.40358,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
32,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,1,32,4,1,2,5.0,168,8.403748,nan,0.000168,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
33,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.5613899230957,67.5613899230957,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,1,32,4,1,1,5.0,289460,8.693208,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
34,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.210683822631836,60.2106819152832,4,8,0,2,8,0,2,-105.0,70.5,-47.5,192878,1,32,4,1,1,5.0,578752,9.27196,nan,0.578752,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
35,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,43.10297378726683,37.31347903706039,5,10,0,2,10,0,2,-105.0,70.5,-47.5,192878,12,32,5,3,3,5.0,580600,9.85256,nan,0.5806,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,2016,12,2
36,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,4,32,5,3,3,5.0,672,9.853232,nan,0.000672,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,4,0
37,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.2106819152832,60.2106819152832,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,1,32,5,1,1,5.0,289460,10.142692,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
38,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21017074584961,60.21017074584961,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,1,32,5,1,1,5.0,289460,10.432152,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
39,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,2,32,5,2,2,5.0,289628,10.72178,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
40,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.2106819152832,60.2106819152832,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,1,32,5,1,2,5.0,289460,11.01124,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
41,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,64.00423622131348,60.21068572998047,6,12,1,2,12,0,3,-105.0,70.5,-47.5,192878,18,32,6,3,3,5.0,581608,11.592848,nan,0.581608,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,3024,18,2
42,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.861663818359375,58.861663818359375,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,2,32,7,2,4,5.0,289628,11.882476,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
43,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,7,14,0,0,14,0,0,-105.0,70.5,-47.5,192878,4,32,7,3,4,5.0,672,11.883148,nan,0.000672,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,4,0
44,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,7,14,0,0,14,0,0,-105.0,70.5,-47.5,192878,1,32,7,1,2,5.0,168,11.883316,nan,0.000168,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
45,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.79778671264648,67.79778671264648,7,14,1,1,14,0,2,-105.0,70.5,-47.5,192878,1,32,7,1,1,5.0,289460,12.172776,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
46,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.39384078979492,66.39384078979492,9,18,0,1,18,0,1,-105.0,70.5,-47.5,192878,1,32,9,1,3,5.0,289460,12.462236,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
47,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,9,18,0,0,18,0,0,-105.0,70.5,-47.5,192878,3,32,9,2,5,5.0,504,12.46274,nan,0.000504,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,3,0
48,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.350568771362305,60.809417724609375,9,18,1,2,18,0,3,-105.0,70.5,-47.5,192878,1,32,9,1,3,5.0,578752,13.041492,nan,0.578752,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
49,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.63529968261719,63.63529968261719,9,18,0,1,18,0,1,-105.0,70.5,-47.5,192878,3,32,9,2,5,5.0,289796,13.331288,nan,0.289796,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
50,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.21183395385742,58.21183395385742,9,18,0,1,18,0,1,-105.0,70.5,-47.5,192878,3,32,9,2,5,5.0,289796,13.621084,nan,0.289796,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
51,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,76.06418037414551,76.06418037414551,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,1,32,6,1,2,5.0,289460,13.910544,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
52,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,68.30192947387695,68.30192947387695,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,1,32,5,1,3,5.0,289460,14.200004,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
53,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,3,32,5,3,4,5.0,504,14.200508,nan,0.000504,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,3,0
54,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,24,32,5,1,1,5.0,4176,14.204684,nan,0.004176,nan,0,144,0,0,0,0,0,0,0,0,0,0,0,0,4032,24,0
55,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,58.079145431518555,57.86201858520508,5,10,1,2,10,0,3,-105.0,70.5,-47.5,192878,50,32,5,3,3,5.0,587200,14.791884,nan,0.5872,nan,2,216,578320,4,0,0,2,264,128,32,136,34,66,2,8400,50,2
56,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.67510115160937,27.950508771021365,4,8,0,2,8,0,2,-105.0,70.5,-47.5,192878,1,32,4,1,1,5.0,578968,15.370852,nan,0.578968,nan,2,216,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
57,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.27667999267578,64.27667999267578,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,1,32,4,1,1,5.0,289748,15.6606,nan,0.289748,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
58,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,1,32,4,1,2,5.0,312,15.660912,nan,0.000312,nan,0,144,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
59,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,3,6,0,0,6,0,0,-105.0,70.5,-47.5,192878,1,32,3,1,1,5.0,240,15.661152,nan,0.00024,nan,0,72,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
60,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.18674087524414,64.18674087524414,2,4,0,1,4,0,1,-105.0,70.5,-47.5,192878,0,32,2,0,0,5.0,289364,15.950516,nan,0.289364,nan,1,72,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
61,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.574514389038086,60.57450485229492,3,6,1,1,6,0,2,-105.0,70.5,-47.5,192878,29,32,3,2,2,5.0,294380,16.244896,nan,0.29438,nan,1,216,289160,2,0,0,1,132,64,16,68,17,33,1,4872,29,1
62,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,31.667587834757303,21.868690442767104,6,12,2,2,12,0,4,-105.0,70.5,-47.5,192878,53,32,6,3,5,5.0,587776,16.832672,nan,0.587776,nan,2,288,578320,4,0,0,2,264,128,32,136,34,66,2,8904,53,2
63,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.696224248409955,39.58372629782597,6,12,0,3,12,0,3,-105.0,70.5,-47.5,192878,33,32,6,3,5,5.0,873708,17.70638,nan,0.873708,nan,3,288,867480,6,0,0,3,396,192,48,204,51,99,3,5544,33,3
64,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,21,32,6,3,6,5.0,3672,17.710052,nan,0.003672,nan,0,144,0,0,0,0,0,0,0,0,0,0,0,0,3528,21,0
65,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.911808013916016,59.911800384521484,8,16,0,1,16,0,1,-105.0,70.5,-47.5,192878,15,32,8,2,5,5.0,291956,18.002008,nan,0.291956,nan,1,144,289160,2,0,0,1,132,64,16,68,17,33,1,2520,15,1
66,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.48776054382324,58.48775863647461,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,4,32,6,1,2,5.0,290180,18.292188,nan,0.29018,nan,1,216,289160,2,0,0,1,132,64,16,68,17,33,1,672,4,1
67,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,2,32,4,1,2,5.0,408,18.292596,nan,0.000408,nan,0,72,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
68,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.909523010253906,57.909523010253906,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,0,32,4,0,0,5.0,289364,18.58196,nan,0.289364,nan,1,72,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
69,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,29,32,4,1,1,5.0,5016,18.586976,nan,0.005016,nan,0,144,0,0,0,0,0,0,0,0,0,0,0,0,4872,29,0
70,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.09517288208008,62.09517288208008,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,0,32,4,0,0,5.0,289580,18.876556,nan,0.28958,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
71,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.83955383300781,61.83955383300781,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,1,32,4,1,1,5.0,289748,19.166304,nan,0.289748,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
72,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.45556640625,59.45556640625,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,25,32,5,2,3,5.0,293780,19.460084,nan,0.29378,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,4200,25,1
73,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.09613660555421,36.71112162147051,5,10,0,2,10,0,2,-105.0,70.5,-47.5,192878,2,32,5,2,3,5.0,579352,20.039436,nan,0.579352,nan,2,432,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
74,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.28071594238281,60.72187805175781,5,10,1,2,10,0,3,-105.0,70.5,-47.5,192878,2,32,5,2,3,5.0,579208,20.618644,nan,0.579208,nan,2,288,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
75,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,2,32,4,1,2,5.0,336,20.61898,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
76,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,1,32,4,1,2,5.0,168,20.619148,nan,0.000168,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
77,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,32,32,5,1,1,5.0,5448,20.624596,nan,0.005448,nan,0,72,0,0,0,0,0,0,0,0,0,0,0,0,5376,32,0
78,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.411582946777344,59.411582946777344,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,22,32,5,1,1,5.0,293060,20.917656,nan,0.29306,nan,1,72,289160,2,0,0,1,132,64,16,68,17,33,1,3696,22,1
79,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,1,32,5,1,1,5.0,168,20.917824,nan,0.000168,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
80,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,1,32,5,1,2,5.0,312,20.918136,nan,0.000312,nan,0,144,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
81,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,1,32,5,1,2,5.0,312,20.918448,nan,0.000312,nan,0,144,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
82,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.2106819152832,60.2106819152832,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,0,32,5,0,0,5.0,289580,21.208028,nan,0.28958,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
