step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
12,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,1,562500.0,35.692912721888696,25.370760125697693,9,18,1,2,18,0,3,-105.0,70.5,-47.5,192878,15,32,9,4,7,5.0,581104,4.055632,nan,0.581104,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,2520,15,2
13,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,10,20,0,0,20,0,0,-105.0,70.5,-47.5,192878,6,32,10,4,7,5.0,1008,4.05664,nan,0.001008,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,6,0
14,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21017074584961,60.21017074584961,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,1,32,7,1,2,5.0,289460,4.3461,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
15,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.8302001953125,58.8302001953125,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,7,32,7,2,3,5.0,290468,4.636568,nan,0.290468,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,1176,7,1
16,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,3,6,0,1,6,0,1,-105.0,70.5,-47.5,192878,0,32,3,0,0,5.0,289292,4.92586,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
17,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,3,6,0,0,6,0,0,-105.0,70.5,-47.5,192878,1,32,3,1,1,5.0,168,4.926028,nan,0.000168,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
18,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,8,32,4,2,2,5.0,1344,4.927372,nan,0.001344,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,8,0
19,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.18625645907587,38.8231314755192,5,10,0,3,10,0,3,-105.0,70.5,-47.5,192878,2,32,5,1,2,5.0,868212,5.795584,nan,0.868212,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,336,2,3
20,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.822349548339844,59.43401336669922,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,13,32,6,3,4,5.0,580768,6.376352,nan,0.580768,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,2184,13,2
21,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,7,14,0,0,14,0,0,-105.0,70.5,-47.5,192878,9,32,7,2,4,5.0,1512,6.377864,nan,0.001512,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,9,0
22,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,3,32,6,2,2,5.0,504,6.378368,nan,0.000504,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,3,0
23,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.2106819152832,60.2106819152832,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,2,32,6,2,2,5.0,289628,6.667996,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
24,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.40320587158203,67.40320587158203,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,289460,6.957456,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
25,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,289460,7.246916,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
26,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.7629165649414,67.7629165649414,6,12,1,1,12,0,2,-105.0,70.5,-47.5,192878,1,32,6,1,2,5.0,289460,7.536376,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
27,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.58306121826172,67.40320587158203,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,3,32,6,2,2,5.0,579088,8.115464,nan,0.579088,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
28,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.80694389343262,60.2106819152832,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,2,32,6,2,3,5.0,578920,8.694384,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
29,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.2106819152832,60.2106819152832,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,2,32,6,2,3,5.0,289628,8.984012,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
30,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,5,32,6,2,2,5.0,840,8.984852,nan,0.00084,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,5,0
31,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,4,32,6,2,2,5.0,672,8.985524,nan,0.000672,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,4,0
32,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,0,32,6,0,0,5.0,289292,9.274816,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
33,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.7629165649414,67.7629165649414,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,289460,9.564276,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
34,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,2,32,6,2,2,5.0,336,9.564612,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
35,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.80694580078125,60.21068572998047,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,578752,10.143364,nan,0.578752,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
36,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.986799240112305,60.2106819152832,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,3,32,6,2,3,5.0,579088,10.722452,nan,0.579088,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
37,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.40320587158203,67.40320587158203,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,3,32,6,3,4,5.0,289796,11.012248,nan,0.289796,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
38,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,3,32,6,2,2,5.0,504,11.012752,nan,0.000504,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,3,0
39,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.2106819152832,60.2106819152832,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,3,32,6,3,3,5.0,289796,11.302548,nan,0.289796,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
40,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,578752,11.8813,nan,0.578752,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
41,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,2,32,6,2,3,5.0,336,11.881636,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
42,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,2,32,6,2,2,5.0,336,11.881972,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
43,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,168,11.88214,nan,0.000168,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
44,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,0,32,6,0,0,5.0,289292,12.171432,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
45,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.40320587158203,67.40320587158203,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,1,32,6,1,2,5.0,289460,12.460892,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
46,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.68564224243164,61.61185836791992,9,18,0,2,18,0,2,-105.0,70.5,-47.5,192878,1,32,9,1,4,5.0,578752,13.039644,nan,0.578752,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
47,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.64757919311523,65.64757919311523,9,18,0,1,18,0,1,-105.0,70.5,-47.5,192878,4,32,9,2,5,5.0,289964,13.329608,nan,0.289964,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,672,4,1
48,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,71.6718521118164,71.6718521118164,9,18,0,1,18,0,1,-105.0,70.5,-47.5,192878,5,32,9,3,6,5.0,290132,13.61974,nan,0.290132,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,840,5,1
49,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,10,20,0,0,20,0,0,-105.0,70.5,-47.5,192878,2,32,10,2,3,5.0,336,13.620076,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
50,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,74.42123031616211,74.42123031616211,9,18,0,1,18,0,1,-105.0,70.5,-47.5,192878,0,32,9,0,0,5.0,289292,13.909368,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
51,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.2297420501709,58.57474899291992,8,16,0,2,16,0,2,-105.0,70.5,-47.5,192878,1,32,8,1,3,5.0,578752,14.48812,nan,0.578752,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
52,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.200504302978516,59.59169387817383,5,10,0,2,10,0,2,-105.0,70.5,-47.5,192878,17,32,5,2,2,5.0,581440,15.06956,nan,0.58144,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,2856,17,2
53,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,1,32,4,1,2,5.0,168,15.069728,nan,0.000168,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
54,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.767147064208984,58.767147064208984,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,63,32,6,3,4,5.0,300164,15.369892,nan,0.300164,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,10584,63,1
55,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,7,14,0,0,14,0,0,-105.0,70.5,-47.5,192878,47,32,7,3,5,5.0,8400,15.378292,nan,0.0084,nan,0,504,0,0,0,0,0,0,0,0,0,0,0,0,7896,47,0
56,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.21161651611328,67.21161651611328,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,17,32,7,1,1,5.0,292940,15.671232,nan,0.29294,nan,1,792,289160,2,0,0,1,132,64,16,68,17,33,1,2856,17,1
57,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.40922546386719,61.409217834472656,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,1,32,7,1,1,5.0,290324,15.961556,nan,0.290324,nan,1,864,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
58,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.56894111633301,60.568931579589844,9,18,1,1,18,0,2,-105.0,70.5,-47.5,192878,29,32,9,2,6,5.0,294884,16.25644,nan,0.294884,nan,1,720,289160,2,0,0,1,132,64,16,68,17,33,1,4872,29,1
59,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.65156936645508,58.686702728271484,9,18,0,2,18,0,2,-105.0,70.5,-47.5,192878,20,32,9,3,7,5.0,582520,16.83896,nan,0.58252,nan,2,576,578320,4,0,0,2,264,128,32,136,34,66,2,3360,20,2
60,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,11,22,0,0,22,0,0,-105.0,70.5,-47.5,192878,14,32,11,3,9,5.0,2928,16.841888,nan,0.002928,nan,0,576,0,0,0,0,0,0,0,0,0,0,0,0,2352,14,0
61,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,12,24,0,0,24,0,0,-105.0,70.5,-47.5,192878,24,32,12,2,9,5.0,4464,16.846352,nan,0.004464,nan,0,432,0,0,0,0,0,0,0,0,0,0,0,0,4032,24,0
62,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,12,24,0,0,24,0,0,-105.0,70.5,-47.5,192878,4,32,12,2,9,5.0,1176,16.847528,nan,0.001176,nan,0,504,0,0,0,0,0,0,0,0,0,0,0,0,672,4,0
63,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.75471305847168,57.75469970703125,13,26,0,1,26,0,1,-105.0,70.5,-47.5,192878,21,32,13,3,9,5.0,293684,17.141212,nan,0.293684,nan,1,864,289160,2,0,0,1,132,64,16,68,17,33,1,3528,21,1
64,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,12,24,0,0,24,0,0,-105.0,70.5,-47.5,192878,4,32,12,3,9,5.0,1752,17.142964,nan,0.001752,nan,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,672,4,0
65,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.43146896362305,58.98408508300781,10,20,0,2,20,0,2,-105.0,70.5,-47.5,192878,3,32,10,2,4,5.0,580312,17.723276,nan,0.580312,nan,2,1224,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
66,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,9,18,0,0,18,0,0,-105.0,70.5,-47.5,192878,2,32,9,2,6,5.0,912,17.724188,nan,0.000912,nan,0,576,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
67,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.46769046783447,57.5345458984375,9,18,0,2,18,0,2,-105.0,70.5,-47.5,192878,4,32,9,3,6,5.0,579904,18.304092,nan,0.579904,nan,2,648,578320,4,0,0,2,264,128,32,136,34,66,2,672,4,2
68,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.05127716064453,60.05127716064453,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,2,32,7,2,5,5.0,289916,18.594008,nan,0.289916,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
69,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,16,32,4,2,2,5.0,3048,18.597056,nan,0.003048,nan,0,360,0,0,0,0,0,0,0,0,0,0,0,0,2688,16,0
70,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.08364486694336,61.08364486694336,3,6,0,1,6,0,1,-105.0,70.5,-47.5,192878,2,32,3,2,2,5.0,289988,18.887044,nan,0.289988,nan,1,360,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
71,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,192878,2,32,4,1,3,5.0,624,18.887668,nan,0.000624,nan,0,288,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
72,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.20285606384277,59.00250244140625,5,10,0,2,10,0,2,-105.0,70.5,-47.5,192878,35,32,5,2,3,5.0,584896,19.472564,nan,0.584896,nan,2,432,578320,4,0,0,2,264,128,32,136,34,66,2,5880,35,2
73,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,3,32,6,2,5,5.0,936,19.4735,nan,0.000936,nan,0,432,0,0,0,0,0,0,0,0,0,0,0,0,504,3,0
74,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.65726852416992,57.65726852416992,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,14,32,7,2,4,5.0,292148,19.765648,nan,0.292148,nan,1,504,289160,2,0,0,1,132,64,16,68,17,33,1,2352,14,1
75,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.54853439331055,67.54853439331055,7,14,1,1,14,0,2,-105.0,70.5,-47.5,192878,2,32,7,2,4,5.0,290348,20.055996,nan,0.290348,nan,1,720,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
76,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.938528060913086,58.93851852416992,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,34,32,7,2,3,5.0,295580,20.351576,nan,0.29558,nan,1,576,289160,2,0,0,1,132,64,16,68,17,33,1,5712,34,1
77,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.480518352361926,36.440977453091584,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,32,32,6,2,3,5.0,584392,20.935968,nan,0.584392,nan,2,432,578320,4,0,0,2,264,128,32,136,34,66,2,5376,32,2
78,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.97540092468262,57.97539520263672,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,2,32,6,2,3,5.0,289988,21.225956,nan,0.289988,nan,1,360,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
79,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.47702407836914,67.4032096862793,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,4,32,6,2,3,5.0,579688,21.805644,nan,0.579688,nan,2,432,578320,4,0,0,2,264,128,32,136,34,66,2,672,4,2
80,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.54656219482422,59.54656219482422,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,2,32,5,2,4,5.0,289844,22.095488,nan,0.289844,nan,1,216,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
81,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,2,32,5,1,3,5.0,480,22.095968,nan,0.00048,nan,0,144,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
82,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,3,32,5,2,3,5.0,648,22.096616,nan,0.000648,nan,0,144,0,0,0,0,0,0,0,0,0,0,0,0,504,3,0
