step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.51023864746094,67.51023864746094,1,2,0,1,2,0,1,-105.0,70.5,-47.5,5.0,289292,0.289292,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,29.76582370556312,20.01055968068995,6,12,3,4,12,0,7,-105.0,70.5,-47.5,5.0,1157168,1.44646,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
4,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,1,562500.0,37.360133523131836,22.25299156511631,12,24,1,5,24,0,6,-105.0,70.5,-47.5,5.0,1446460,2.89292,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
5,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,30.418053924221162,18.13239115852108,19,38,0,5,38,0,5,-105.0,70.5,-47.5,5.0,1446460,4.33938,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
6,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,2,562500.0,40.337329731483656,24.637533670683528,29,58,2,3,58,0,5,-105.0,70.5,-47.5,5.0,867876,5.207256,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
7,-47.5,57.5,72,36,0,0.0,0.0,0,0.0,57.5,1,562500.0,38.77959325281399,31.841681711411876,36,72,1,5,72,0,6,-105.0,70.5,-47.5,5.0,1446460,6.653716,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
8,-47.5,57.5,80,40,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.0066032409668,59.0066032409668,40,80,0,1,80,0,1,-105.0,70.5,-47.5,5.0,289292,6.943008,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
9,-47.5,57.5,96,48,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.79667663574219,67.79667663574219,48,96,0,1,96,0,1,-105.0,70.5,-47.5,5.0,289292,7.2323,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
10,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.09379577636719,58.09379577636719,55,110,0,1,110,0,1,-105.0,70.5,-47.5,5.0,289292,7.521592,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
11,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.07400127299618,28.741430257275407,55,110,0,6,110,0,6,-105.0,70.5,-47.5,5.0,1735752,9.257344,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
12,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.74949645996094,63.74949645996094,59,118,0,1,118,0,1,-105.0,70.5,-47.5,5.0,289292,9.546636,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
13,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.105525970458984,62.105525970458984,64,128,0,1,128,0,1,-105.0,70.5,-47.5,5.0,289292,9.835928,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
14,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,1,562500.0,51.141478778344236,41.75317011754544,62,124,1,3,124,0,4,-105.0,70.5,-47.5,5.0,867876,10.703804,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
15,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.83810895430537,26.42156267741892,69,138,0,3,138,0,3,-105.0,70.5,-47.5,5.0,867876,11.57168,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
16,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.99807167053223,58.998069763183594,68,136,0,1,136,0,1,-105.0,70.5,-47.5,5.0,289292,11.860972,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
17,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.51427841186523,64.51427841186523,70,140,0,1,140,0,1,-105.0,70.5,-47.5,5.0,289292,12.150264,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
18,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,0,562500.0,52.184136623138876,42.18725159698076,74,148,0,4,148,0,4,-105.0,70.5,-47.5,5.0,1157168,13.307432,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
19,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,1,562500.0,37.67220360810425,21.607962835871607,81,162,1,3,162,0,4,-105.0,70.5,-47.5,5.0,867876,14.175308,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
20,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,2,562500.0,60.6287644704183,59.45802307128906,89,178,2,3,178,0,5,-105.0,70.5,-47.5,5.0,867876,15.043184,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
21,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.783868153889976,58.5726318359375,92,184,0,3,184,0,3,-105.0,70.5,-47.5,5.0,867876,15.91106,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
22,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.00903701782227,60.57466506958008,88,176,0,2,176,0,2,-105.0,70.5,-47.5,5.0,578584,16.489644,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
23,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.00078010559082,61.900997161865234,90,180,0,2,180,0,2,-105.0,70.5,-47.5,5.0,578584,17.068228,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
24,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.26577377319336,66.26577377319336,83,166,0,1,166,0,1,-105.0,70.5,-47.5,5.0,289292,17.35752,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
