step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.51023864746094,67.51023864746094,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,34.72320543231053,20.49797340638158,6,12,5,6,12,0,11,-105.0,70.5,-47.5,5.0,2976432,3.472516,nan,2.976432,nan,6,792,1734960,12,1239888,12,6,792,384,96,408,102,198,6,0,0,6
4,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,4,562500.0,39.254397056647434,27.180566957037694,12,24,4,8,24,0,12,-105.0,70.5,-47.5,5.0,4795192,8.267708,nan,4.795192,nan,8,1080,2313280,16,2479776,24,8,1056,512,128,544,136,264,8,0,0,8
5,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,1,562500.0,36.0434219792166,22.349335051623882,19,38,1,8,38,0,9,-105.0,70.5,-47.5,5.0,6241728,14.509436,nan,6.241728,nan,8,1080,2313280,16,3926312,38,8,1056,512,128,544,136,264,8,0,0,8
6,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,3,562500.0,34.263734562769436,20.084010435098207,29,58,3,7,58,0,10,-105.0,70.5,-47.5,5.0,8019060,22.528496,nan,8.01906,nan,7,1224,2024120,14,5992792,58,7,924,448,112,476,119,231,7,0,0,7
7,-47.5,57.5,72,36,0,0.0,0.0,0,0.0,57.5,2,562500.0,34.631230806913,20.479196541364427,36,72,2,7,72,0,9,-105.0,70.5,-47.5,5.0,9465524,31.99402,nan,9.465524,nan,7,1152,2024120,14,7439328,72,7,924,448,112,476,119,231,7,0,0,7
8,-47.5,57.5,80,40,0,0.0,0.0,0,0.0,57.5,3,562500.0,37.63145481318032,24.360801606837374,40,80,3,6,80,0,9,-105.0,70.5,-47.5,5.0,10002752,41.996772,nan,10.002752,nan,6,1080,1734960,12,8265920,80,6,792,384,96,408,102,198,6,0,0,6
9,-47.5,57.5,96,48,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.08257239511012,18.77551975052358,48,96,0,7,96,0,7,-105.0,70.5,-47.5,5.0,11945228,53.942,nan,11.945228,nan,7,1080,2024120,14,9919104,96,7,924,448,112,476,119,231,7,0,0,7
10,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.3556843391177,30.932093403194138,55,110,0,3,110,0,3,-105.0,70.5,-47.5,5.0,12234308,66.176308,nan,12.234308,nan,3,792,867480,6,11365640,110,3,396,192,48,204,51,99,3,0,0,3
11,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.140594093553055,34.65850262264122,55,110,0,4,110,0,4,-105.0,70.5,-47.5,5.0,12523456,78.699764,nan,12.523456,nan,4,648,1156640,8,11365640,110,4,528,256,64,272,68,132,4,0,0,4
12,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.17965645631908,32.69378415932551,59,118,0,4,118,0,4,-105.0,70.5,-47.5,5.0,13350264,92.050028,nan,13.350264,nan,4,864,1156640,8,12192232,118,4,528,256,64,272,68,132,4,0,0,4
13,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,0,562500.0,36.06901344279096,20.859407164924818,64,128,0,4,128,0,4,-105.0,70.5,-47.5,5.0,14383504,106.433532,nan,14.383504,nan,4,864,1156640,8,13225472,128,4,528,256,64,272,68,132,4,0,0,4
