step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
11,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.541029582370115,30.347959732370462,20,40,0,2,40,0,2,-105.0,70.5,-47.5,192878,20,32,20,7,14,5.0,581944,6.085884,nan,0.581944,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,3360,20,2
12,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.941715240478516,57.721771240234375,27,54,0,2,54,0,2,-105.0,70.5,-47.5,192878,20,32,27,6,17,5.0,581944,6.667828,nan,0.581944,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,3360,20,2
13,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.57483673095703,58.57483673095703,28,56,0,1,56,0,1,-105.0,70.5,-47.5,192878,14,32,28,5,15,5.0,291644,6.959472,nan,0.291644,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,2352,14,1
14,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,28,56,0,0,56,0,0,-105.0,70.5,-47.5,192878,17,32,28,6,15,5.0,2856,6.962328,nan,0.002856,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2856,17,0
15,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.797220865885414,59.618324279785156,25,50,0,3,50,0,3,-105.0,70.5,-47.5,192878,17,32,25,4,9,5.0,870732,7.83306,nan,0.870732,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,2856,17,3
16,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.705570499691184,30.43586638729974,24,48,1,4,48,0,5,-105.0,70.5,-47.5,192878,11,32,24,4,10,5.0,1159016,8.992076,nan,1.159016,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,1848,11,4
17,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.91722583770752,58.1641960144043,21,42,0,2,42,0,2,-105.0,70.5,-47.5,192878,32,32,21,6,11,5.0,583960,9.576036,nan,0.58396,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,5376,32,2
18,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.79222195955774,30.521301717276607,19,38,0,4,38,0,4,-105.0,70.5,-47.5,192878,16,32,19,5,10,5.0,1159856,10.735892,nan,1.159856,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,2688,16,4
19,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.80278778076172,64.80278778076172,19,38,0,1,38,0,1,-105.0,70.5,-47.5,192878,23,32,19,5,13,5.0,293156,11.029048,nan,0.293156,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,3864,23,1
20,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.04395294189453,61.04395294189453,22,44,0,1,44,0,1,-105.0,70.5,-47.5,192878,36,32,22,5,16,5.0,295340,11.324388,nan,0.29534,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,6048,36,1
21,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.83891296386719,60.0074462890625,24,48,0,2,48,0,2,-105.0,70.5,-47.5,192878,49,32,24,7,17,5.0,586816,11.911204,nan,0.586816,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,8232,49,2
22,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,38.54823729680276,34.89999174620535,24,48,0,2,48,0,2,-105.0,70.5,-47.5,192878,36,32,24,7,17,5.0,584632,12.495836,nan,0.584632,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,6048,36,2
23,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.51517295837402,58.15446472167969,22,44,1,2,44,0,3,-105.0,70.5,-47.5,192878,20,32,22,7,14,5.0,581944,13.07778,nan,0.581944,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,3360,20,2
24,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.58585886621104,38.5988862588151,21,42,0,4,42,0,4,-105.0,70.5,-47.5,192878,28,32,21,5,12,5.0,1161872,14.239652,nan,1.161872,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,4704,28,4
25,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.2106819152832,60.2106819152832,20,40,0,1,40,0,1,-105.0,70.5,-47.5,192878,9,32,20,5,12,5.0,290804,14.530456,nan,0.290804,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,1512,9,1
26,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.6061782836914,64.6061782836914,17,34,0,1,34,0,1,-105.0,70.5,-47.5,192878,9,32,17,4,8,5.0,290804,14.82126,nan,0.290804,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,1512,9,1
27,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.22702407836914,58.244876861572266,17,34,1,2,34,0,3,-105.0,70.5,-47.5,192878,7,32,17,6,11,5.0,579760,15.40102,nan,0.57976,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,1176,7,2
28,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.888365910646506,39.61759911418383,17,34,0,3,34,0,3,-105.0,70.5,-47.5,192878,43,32,17,4,7,5.0,875100,16.27612,nan,0.8751,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,7224,43,3
29,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,1,562500.0,26.268034532729132,22.235524075825204,18,36,1,2,36,0,3,-105.0,70.5,-47.5,192878,31,32,18,5,11,5.0,583936,16.860056,nan,0.583936,nan,2,144,578320,4,0,0,2,264,128,32,136,34,66,2,5208,31,2
30,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.29745156338782,57.67594909667969,20,40,0,3,40,0,3,-105.0,70.5,-47.5,192878,30,32,20,5,13,5.0,873420,17.733476,nan,0.87342,nan,3,504,867480,6,0,0,3,396,192,48,204,51,99,3,5040,30,3
31,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,33.98840270485487,20.15927115372775,23,46,0,3,46,0,3,-105.0,70.5,-47.5,192878,83,32,23,7,14,5.0,882540,18.616016,nan,0.88254,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,13944,83,3
32,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.68599759180577,18.058580883861676,23,46,0,4,46,0,4,-105.0,70.5,-47.5,192878,37,32,23,6,16,5.0,1164248,19.780264,nan,1.164248,nan,4,864,1156640,8,0,0,4,528,256,64,272,68,132,4,6216,37,4
33,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,0,562500.0,32.92464197537613,18.295326305349352,22,44,0,3,44,0,3,-105.0,70.5,-47.5,192878,23,32,22,7,17,5.0,872532,20.652796,nan,0.872532,nan,3,792,867480,6,0,0,3,396,192,48,204,51,99,3,3864,23,3
34,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.51906312585487,38.067885373121875,21,42,0,3,42,0,3,-105.0,70.5,-47.5,192878,50,32,21,7,14,5.0,876996,21.529792,nan,0.876996,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,8400,50,3
35,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.31152153015137,58.51698684692383,19,38,0,2,38,0,2,-105.0,70.5,-47.5,192878,25,32,19,5,11,5.0,583576,22.113368,nan,0.583576,nan,2,792,578320,4,0,0,2,264,128,32,136,34,66,2,4200,25,2
36,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.6199893951416,61.83677291870117,18,36,0,2,36,0,2,-105.0,70.5,-47.5,192878,31,32,18,5,9,5.0,584512,22.69788,nan,0.584512,nan,2,720,578320,4,0,0,2,264,128,32,136,34,66,2,5208,31,2
37,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.40320587158203,67.40320587158203,18,36,0,1,36,0,1,-105.0,70.5,-47.5,192878,29,32,18,5,11,5.0,294884,22.992764,nan,0.294884,nan,1,720,289160,2,0,0,1,132,64,16,68,17,33,1,4872,29,1
38,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.53494834899902,67.39963912963867,18,36,0,2,36,0,2,-105.0,70.5,-47.5,192878,19,32,18,6,10,5.0,582712,23.575476,nan,0.582712,nan,2,936,578320,4,0,0,2,264,128,32,136,34,66,2,3192,19,2
39,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.4032096862793,67.4032096862793,18,36,0,1,36,0,1,-105.0,70.5,-47.5,192878,11,32,18,6,9,5.0,292004,23.86748,nan,0.292004,nan,1,864,289160,2,0,0,1,132,64,16,68,17,33,1,1848,11,1
40,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.52299499511719,67.52299499511719,18,36,0,1,36,0,1,-105.0,70.5,-47.5,192878,3,32,18,3,8,5.0,290588,24.158068,nan,0.290588,nan,1,792,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
41,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.7629165649414,67.7629165649414,18,36,0,1,36,0,1,-105.0,70.5,-47.5,192878,4,32,18,3,7,5.0,290828,24.448896,nan,0.290828,nan,1,864,289160,2,0,0,1,132,64,16,68,17,33,1,672,4,1
42,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,18,36,0,0,36,0,0,-105.0,70.5,-47.5,192878,18,32,18,6,10,5.0,4104,24.453,nan,0.004104,nan,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,3024,18,0
43,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.72593255175587,39.50745311153949,19,38,0,4,38,0,4,-105.0,70.5,-47.5,192878,15,32,19,4,8,5.0,1160912,25.613912,nan,1.160912,nan,4,1224,1156640,8,0,0,4,528,256,64,272,68,132,4,2520,15,4
44,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.9708268501711,40.240149078481465,22,44,0,3,44,0,3,-105.0,70.5,-47.5,192878,44,32,22,6,15,5.0,876780,26.490692,nan,0.87678,nan,3,1512,867480,6,0,0,3,396,192,48,204,51,99,3,7392,44,3
45,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,43.872247782484706,39.97749308315571,24,48,0,2,48,0,2,-105.0,70.5,-47.5,192878,60,32,24,9,19,5.0,589816,27.080508,nan,0.589816,nan,2,1152,578320,4,0,0,2,264,128,32,136,34,66,2,10080,60,2
46,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,0,562500.0,53.673065436407256,41.578069142791215,31,62,0,2,62,0,2,-105.0,70.5,-47.5,192878,18,32,31,6,21,5.0,583048,27.663556,nan,0.583048,nan,2,1440,578320,4,0,0,2,264,128,32,136,34,66,2,3024,18,2
47,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.798505783081055,57.79850387573242,32,64,0,1,64,0,1,-105.0,70.5,-47.5,192878,18,32,32,6,21,5.0,293972,27.957528,nan,0.293972,nan,1,1656,289160,2,0,0,1,132,64,16,68,17,33,1,3024,18,1
48,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,0,562500.0,54.02665962844842,43.00529804357741,33,66,0,3,66,0,3,-105.0,70.5,-47.5,192878,21,32,33,7,21,5.0,873132,28.83066,nan,0.873132,nan,3,1728,867480,6,0,0,3,396,192,48,204,51,99,3,3528,21,3
49,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.37948989868164,63.37948989868164,37,74,0,1,74,0,1,-105.0,70.5,-47.5,192878,17,32,37,7,27,5.0,294020,29.12468,nan,0.29402,nan,1,1872,289160,2,0,0,1,132,64,16,68,17,33,1,2856,17,1
50,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,0,562500.0,50.961739813781875,28.06758566748878,38,76,0,4,76,0,4,-105.0,70.5,-47.5,192878,19,32,38,8,24,5.0,1162520,30.2872,nan,1.16252,nan,4,2160,1156640,8,0,0,4,528,256,64,272,68,132,4,3192,19,4
51,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.12032127380371,59.12031555175781,37,74,0,1,74,0,1,-105.0,70.5,-47.5,192878,7,32,37,4,23,5.0,292052,30.579252,nan,0.292052,nan,1,1584,289160,2,0,0,1,132,64,16,68,17,33,1,1176,7,1
52,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.81946268588498,54.40107350022672,33,66,0,3,66,0,3,-105.0,70.5,-47.5,192878,7,32,33,5,22,5.0,871212,31.450464,nan,0.871212,nan,3,2160,867480,6,0,0,3,396,192,48,204,51,99,3,1176,7,3
53,-47.5,57.5,68,34,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.99134118279595,40.976683608710374,34,68,0,4,68,0,4,-105.0,70.5,-47.5,192878,49,32,34,6,22,5.0,1167344,32.617808,nan,1.167344,nan,4,1944,1156640,8,0,0,4,528,256,64,272,68,132,4,8232,49,4
54,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.14583820482725,31.862923595994776,32,64,0,2,64,0,2,-105.0,70.5,-47.5,192878,90,32,32,6,18,5.0,595144,33.212952,nan,0.595144,nan,2,1440,578320,4,0,0,2,264,128,32,136,34,66,2,15120,90,2
55,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,31,62,0,0,62,0,0,-105.0,70.5,-47.5,192878,73,32,31,6,22,5.0,13200,33.226152,nan,0.0132,nan,0,936,0,0,0,0,0,0,0,0,0,0,0,0,12264,73,0
56,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,2,562500.0,60.97400093078613,57.53561019897461,29,58,2,2,58,0,4,-105.0,70.5,-47.5,192878,91,32,29,7,20,5.0,595096,33.821248,nan,0.595096,nan,2,1224,578320,4,0,0,2,264,128,32,136,34,66,2,15288,91,2
57,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.66475868225098,65.66475677490234,26,52,0,1,52,0,1,-105.0,70.5,-47.5,192878,60,32,26,5,15,5.0,300380,34.121628,nan,0.30038,nan,1,1008,289160,2,0,0,1,132,64,16,68,17,33,1,10080,60,1
58,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.27996063232422,61.27996063232422,26,52,0,1,52,0,1,-105.0,70.5,-47.5,192878,52,32,26,6,15,5.0,299252,34.42088,nan,0.299252,nan,1,1224,289160,2,0,0,1,132,64,16,68,17,33,1,8736,52,1
59,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.929545084635414,61.33805847167969,22,44,0,3,44,0,3,-105.0,70.5,-47.5,192878,110,32,22,5,12,5.0,887652,35.308532,nan,0.887652,nan,3,1296,867480,6,0,0,3,396,192,48,204,51,99,3,18480,110,3
60,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.53696060180664,59.25639343261719,21,42,1,2,42,0,3,-105.0,70.5,-47.5,192878,144,32,21,7,15,5.0,603784,35.912316,nan,0.603784,nan,2,1008,578320,4,0,0,2,264,128,32,136,34,66,2,24192,144,2
61,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,21,42,0,0,42,0,0,-105.0,70.5,-47.5,192878,89,32,21,7,16,5.0,15744,35.92806,nan,0.015744,nan,0,792,0,0,0,0,0,0,0,0,0,0,0,0,14952,89,0
62,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,1,562500.0,68.45734405517578,68.45734405517578,25,50,1,1,50,0,2,-105.0,70.5,-47.5,192878,82,32,25,5,15,5.0,304724,36.232784,nan,0.304724,nan,1,1656,289160,2,0,0,1,132,64,16,68,17,33,1,13776,82,1
63,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,1,562500.0,48.52292260751375,33.18053242824422,23,46,1,3,46,0,4,-105.0,70.5,-47.5,192878,44,32,23,4,18,5.0,877140,37.109924,nan,0.87714,nan,3,1872,867480,6,0,0,3,396,192,48,204,51,99,3,7392,44,3
64,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,0,562500.0,20.950846609247954,20.090326149977997,27,54,0,2,54,0,2,-105.0,70.5,-47.5,192878,58,32,27,7,25,5.0,590344,37.700268,nan,0.590344,nan,2,2016,578320,4,0,0,2,264,128,32,136,34,66,2,9744,58,2
65,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,28,56,0,0,56,0,0,-105.0,70.5,-47.5,192878,61,32,28,6,23,5.0,11904,37.712172,nan,0.011904,nan,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,10248,61,0
66,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,1,562500.0,72.09357452392578,72.09357452392578,27,54,1,1,54,0,2,-105.0,70.5,-47.5,192878,35,32,27,6,22,5.0,296972,38.009144,nan,0.296972,nan,1,1800,289160,2,0,0,1,132,64,16,68,17,33,1,5880,35,1
67,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,23,46,0,0,46,0,0,-105.0,70.5,-47.5,192878,26,32,23,6,14,5.0,5880,38.015024,nan,0.00588,nan,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,4368,26,0
68,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.24026996874698,31.951011264233784,23,46,0,3,46,0,3,-105.0,70.5,-47.5,192878,5,32,23,3,7,5.0,870660,38.885684,nan,0.87066,nan,3,1944,867480,6,0,0,3,396,192,48,204,51,99,3,840,5,3
69,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.2576456112927,35.417167755415754,21,42,0,3,42,0,3,-105.0,70.5,-47.5,192878,36,32,21,3,10,5.0,875796,39.76148,nan,0.875796,nan,3,1872,867480,6,0,0,3,396,192,48,204,51,99,3,6048,36,3
70,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,2,562500.0,60.71909713745117,60.71909713745117,21,42,2,1,42,0,3,-105.0,70.5,-47.5,192878,38,32,21,4,14,5.0,297188,40.058668,nan,0.297188,nan,1,1512,289160,2,0,0,1,132,64,16,68,17,33,1,6384,38,1
71,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,2,562500.0,37.69166354950806,29.212122350114264,26,52,2,2,52,0,4,-105.0,70.5,-47.5,192878,90,32,26,7,18,5.0,595504,40.654172,nan,0.595504,nan,2,1800,578320,4,0,0,2,264,128,32,136,34,66,2,15120,90,2
72,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.3563346862793,60.3563346862793,28,56,0,1,56,0,1,-105.0,70.5,-47.5,192878,69,32,28,5,19,5.0,302684,40.956856,nan,0.302684,nan,1,1800,289160,2,0,0,1,132,64,16,68,17,33,1,11592,69,1
73,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,3,562500.0,37.11206992706799,21.97315430477002,29,58,3,4,58,0,7,-105.0,70.5,-47.5,192878,131,32,29,7,21,5.0,1181408,42.138264,nan,1.181408,nan,4,2232,1156640,8,0,0,4,528,256,64,272,68,132,4,22008,131,4
74,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,1,562500.0,43.474357799280696,35.406500060004575,27,54,1,5,54,0,6,-105.0,70.5,-47.5,192878,91,32,27,7,20,5.0,1463476,43.60174,nan,1.463476,nan,5,1728,1445800,10,0,0,5,660,320,80,340,85,165,5,15288,91,5
75,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,52.01927400206134,39.368375182375196,23,46,0,4,46,0,4,-105.0,70.5,-47.5,192878,99,32,23,7,15,5.0,1174952,44.776692,nan,1.174952,nan,4,1152,1156640,8,0,0,4,528,256,64,272,68,132,4,16632,99,4
76,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,21,42,0,0,42,0,0,-105.0,70.5,-47.5,192878,96,32,21,7,16,5.0,16704,44.793396,nan,0.016704,nan,0,576,0,0,0,0,0,0,0,0,0,0,0,0,16128,96,0
77,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,1,562500.0,39.764619067331374,21.01745870201337,24,48,1,3,48,0,4,-105.0,70.5,-47.5,192878,112,32,24,7,19,5.0,887988,45.681384,nan,0.887988,nan,3,1296,867480,6,0,0,3,396,192,48,204,51,99,3,18816,112,3
78,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.96753692626953,60.96753692626953,25,50,0,1,50,0,1,-105.0,70.5,-47.5,192878,47,32,25,6,16,5.0,298268,45.979652,nan,0.298268,nan,1,1080,289160,2,0,0,1,132,64,16,68,17,33,1,7896,47,1
79,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,562500.0,29.843378141304157,21.442938402471835,25,50,0,2,50,0,2,-105.0,70.5,-47.5,192878,76,32,25,7,17,5.0,592936,46.572588,nan,0.592936,nan,2,1584,578320,4,0,0,2,264,128,32,136,34,66,2,12768,76,2
80,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.03061580657959,58.6412353515625,27,54,1,2,54,0,3,-105.0,70.5,-47.5,192878,84,32,27,8,19,5.0,594136,47.166724,nan,0.594136,nan,2,1440,578320,4,0,0,2,264,128,32,136,34,66,2,14112,84,2
