step,mode,receiver_idx,new_rewards,replay_size,train_steps,loss
3,t2_b1,1,8,8,0,
3,t2_b1,57,8,8,0,
5,t2_b1,26,8,8,0,
5,t2_b1,58,22,22,0,
6,t2_b1,29,19,19,0,
7,t2_b1,54,22,22,0,
8,t2_b1,56,32,32,0,
8,t2_b1,59,39,39,0,
9,t2_b1,13,41,41,0,
9,t2_b1,17,45,45,0,
10,t2_b1,22,32,32,0,
11,t2_b1,0,6,6,0,
11,t2_b1,2,6,6,0,
11,t2_b1,3,5,5,0,
11,t2_b1,4,3,3,0,
11,t2_b1,5,40,40,0,
11,t2_b1,6,4,4,0,
11,t2_b1,7,1,1,0,
11,t2_b1,8,2,2,0,
11,t2_b1,9,34,34,0,
11,t2_b1,10,6,6,0,
11,t2_b1,11,8,8,0,
11,t2_b1,12,6,6,0,
11,t2_b1,14,10,10,0,
11,t2_b1,15,7,7,0,
11,t2_b1,16,7,7,0,
11,t2_b1,18,5,5,0,
11,t2_b1,19,3,3,0,
11,t2_b1,20,7,7,0,
11,t2_b1,21,6,6,0,
11,t2_b1,23,6,6,0,
11,t2_b1,24,8,8,0,
11,t2_b1,25,9,9,0,
11,t2_b1,27,7,7,0,
11,t2_b1,28,8,8,0,
11,t2_b1,30,8,8,0,
11,t2_b1,31,4,4,0,
11,t2_b1,32,6,6,0,
11,t2_b1,33,4,4,0,
11,t2_b1,34,24,24,0,
11,t2_b1,35,4,4,0,
11,t2_b1,36,5,5,0,
11,t2_b1,37,12,12,0,
11,t2_b1,38,3,3,0,
11,t2_b1,39,7,7,0,
11,t2_b1,40,5,5,0,
11,t2_b1,41,3,3,0,
11,t2_b1,42,6,6,0,
11,t2_b1,43,6,6,0,
11,t2_b1,44,5,5,0,
11,t2_b1,45,7,7,0,
11,t2_b1,46,4,4,0,
11,t2_b1,47,10,10,0,
11,t2_b1,48,6,6,0,
11,t2_b1,49,4,4,0,
11,t2_b1,50,8,8,0,
11,t2_b1,51,1,1,0,
11,t2_b1,52,4,4,0,
11,t2_b1,53,6,6,0,
11,t2_b1,55,7,7,0,
12,t2_b1,0,6,12,0,
12,t2_b1,2,8,14,0,
12,t2_b1,3,6,11,0,
12,t2_b1,4,4,7,0,
12,t2_b1,6,3,7,0,
12,t2_b1,7,4,5,0,
12,t2_b1,8,2,4,0,
12,t2_b1,10,7,13,0,
12,t2_b1,11,9,17,0,
12,t2_b1,12,6,12,0,
12,t2_b1,14,7,17,0,
12,t2_b1,15,7,14,0,
12,t2_b1,16,8,15,0,
12,t2_b1,18,6,11,0,
12,t2_b1,19,8,11,0,
12,t2_b1,20,5,12,0,
12,t2_b1,21,6,12,0,
12,t2_b1,23,6,12,0,
12,t2_b1,24,8,16,0,
12,t2_b1,25,8,17,0,
12,t2_b1,27,7,14,0,
12,t2_b1,28,8,16,0,
12,t2_b1,30,6,14,0,
12,t2_b1,31,4,8,0,
12,t2_b1,32,4,10,0,
12,t2_b1,33,6,10,0,
12,t2_b1,35,7,11,0,
12,t2_b1,36,8,13,0,
12,t2_b1,37,5,17,0,
12,t2_b1,38,3,6,0,
12,t2_b1,39,6,13,0,
12,t2_b1,40,10,15,0,
12,t2_b1,41,7,10,0,
12,t2_b1,42,7,13,0,
12,t2_b1,43,6,12,0,
12,t2_b1,44,43,48,0,
12,t2_b1,45,10,17,0,
12,t2_b1,46,8,12,0,
12,t2_b1,47,9,19,0,
12,t2_b1,48,3,9,0,
12,t2_b1,49,39,43,0,
12,t2_b1,50,7,15,0,
12,t2_b1,51,4,5,0,
12,t2_b1,52,65,69,4,2.7267816066741943
12,t2_b1,53,7,13,0,
12,t2_b1,55,8,15,0,
13,t2_b1,0,8,20,0,
13,t2_b1,1,10,18,0,
13,t2_b1,2,6,20,0,
13,t2_b1,3,4,15,0,
13,t2_b1,4,7,14,0,
13,t2_b1,6,4,11,0,
13,t2_b1,7,2,7,0,
13,t2_b1,8,2,6,0,
13,t2_b1,10,7,20,0,
13,t2_b1,11,5,22,0,
13,t2_b1,12,11,23,0,
13,t2_b1,14,7,24,0,
13,t2_b1,15,5,19,0,
13,t2_b1,16,5,20,0,
13,t2_b1,18,3,14,0,
13,t2_b1,19,5,16,0,
13,t2_b1,20,2,14,0,
13,t2_b1,21,7,19,0,
13,t2_b1,23,8,20,0,
13,t2_b1,24,6,22,0,
13,t2_b1,25,6,23,0,
13,t2_b1,27,4,18,0,
13,t2_b1,28,5,21,0,
13,t2_b1,30,7,21,0,
13,t2_b1,31,9,17,0,
13,t2_b1,32,5,15,0,
13,t2_b1,33,6,16,0,
13,t2_b1,35,6,17,0,
13,t2_b1,36,7,20,0,
13,t2_b1,37,6,23,0,
13,t2_b1,38,2,8,0,
13,t2_b1,39,8,21,0,
13,t2_b1,40,5,20,0,
13,t2_b1,41,4,14,0,
13,t2_b1,42,4,17,0,
13,t2_b1,43,11,23,0,
13,t2_b1,45,8,25,0,
13,t2_b1,46,8,20,0,
13,t2_b1,47,5,24,0,
13,t2_b1,48,5,14,0,
13,t2_b1,50,8,23,0,
13,t2_b1,51,3,8,0,
13,t2_b1,53,4,17,0,
13,t2_b1,55,4,19,0,
13,t2_b1,57,1,9,0,
14,t2_b1,0,9,29,0,
14,t2_b1,1,7,25,0,
14,t2_b1,2,5,25,0,
14,t2_b1,3,5,20,0,
14,t2_b1,4,2,16,0,
14,t2_b1,6,3,14,0,
14,t2_b1,7,4,11,0,
14,t2_b1,8,2,8,0,
14,t2_b1,10,7,27,0,
14,t2_b1,11,5,27,0,
14,t2_b1,12,3,26,0,
14,t2_b1,14,7,31,0,
14,t2_b1,15,7,26,0,
14,t2_b1,16,8,28,0,
14,t2_b1,18,6,20,0,
14,t2_b1,19,4,20,0,
14,t2_b1,20,4,18,0,
14,t2_b1,21,7,26,0,
14,t2_b1,23,5,25,0,
14,t2_b1,24,8,30,0,
14,t2_b1,25,8,31,0,
14,t2_b1,27,7,25,0,
14,t2_b1,28,3,24,0,
14,t2_b1,30,9,30,0,
14,t2_b1,31,6,23,0,
14,t2_b1,32,6,21,0,
14,t2_b1,33,5,21,0,
14,t2_b1,35,8,25,0,
14,t2_b1,36,5,25,0,
14,t2_b1,37,7,30,0,
14,t2_b1,38,3,11,0,
14,t2_b1,39,9,30,0,
14,t2_b1,40,8,28,0,
14,t2_b1,41,4,18,0,
14,t2_b1,42,9,26,0,
14,t2_b1,43,4,27,0,
14,t2_b1,45,5,30,0,
14,t2_b1,46,5,25,0,
14,t2_b1,47,5,29,0,
14,t2_b1,48,6,20,0,
14,t2_b1,50,9,32,0,
14,t2_b1,51,2,10,0,
14,t2_b1,53,6,23,0,
14,t2_b1,55,6,25,0,
14,t2_b1,57,5,14,0,
15,t2_b1,0,7,36,0,
15,t2_b1,1,3,28,0,
15,t2_b1,2,5,30,0,
15,t2_b1,3,5,25,0,
15,t2_b1,4,4,20,0,
15,t2_b1,6,2,16,0,
15,t2_b1,7,2,13,0,
15,t2_b1,8,1,9,0,
15,t2_b1,10,5,32,0,
15,t2_b1,11,5,32,0,
15,t2_b1,12,9,35,0,
15,t2_b1,14,4,35,0,
15,t2_b1,15,6,32,0,
15,t2_b1,16,75,103,4,1.900876522064209
15,t2_b1,18,6,26,0,
15,t2_b1,19,6,26,0,
15,t2_b1,20,43,61,0,
15,t2_b1,21,8,34,0,
15,t2_b1,23,9,34,0,
15,t2_b1,24,10,40,0,
15,t2_b1,25,2,33,0,
15,t2_b1,26,6,14,0,
15,t2_b1,27,7,32,0,
15,t2_b1,28,7,31,0,
15,t2_b1,30,5,35,0,
15,t2_b1,31,7,30,0,
15,t2_b1,32,6,27,0,
15,t2_b1,33,8,29,0,
15,t2_b1,35,8,33,0,
15,t2_b1,36,5,30,0,
15,t2_b1,37,3,33,0,
15,t2_b1,38,6,17,0,
15,t2_b1,39,8,38,0,
15,t2_b1,40,7,35,0,
15,t2_b1,41,4,22,0,
15,t2_b1,42,3,29,0,
15,t2_b1,43,6,33,0,
15,t2_b1,45,7,37,0,
15,t2_b1,46,7,32,0,
15,t2_b1,47,5,34,0,
15,t2_b1,48,8,28,0,
15,t2_b1,50,6,38,0,
15,t2_b1,51,3,13,0,
15,t2_b1,53,5,28,0,
15,t2_b1,55,3,28,0,
15,t2_b1,57,4,18,0,
15,t2_b1,58,6,28,0,
16,t2_b1,0,6,42,0,
16,t2_b1,1,7,35,0,
16,t2_b1,2,7,37,0,
16,t2_b1,3,4,29,0,
16,t2_b1,4,5,25,0,
16,t2_b1,6,6,22,0,
16,t2_b1,7,1,14,0,
16,t2_b1,8,4,13,0,
16,t2_b1,10,8,40,0,
16,t2_b1,11,4,36,0,
16,t2_b1,12,8,43,0,
16,t2_b1,14,10,45,0,
16,t2_b1,15,7,39,0,
16,t2_b1,18,7,33,0,
16,t2_b1,19,2,28,0,
16,t2_b1,21,8,42,0,
16,t2_b1,23,7,41,0,
16,t2_b1,24,6,46,0,
16,t2_b1,25,2,35,0,
16,t2_b1,26,38,52,0,
16,t2_b1,27,7,39,0,
16,t2_b1,28,3,34,0,
16,t2_b1,29,4,23,0,
16,t2_b1,30,8,43,0,
16,t2_b1,31,3,33,0,
16,t2_b1,32,4,31,0,
