step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.51023864746094,67.51023864746094,1,2,0,1,2,0,1,-105.0,70.5,-47.5,5.0,289292,0.289292,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.89976304495184,20.286785965660034,6,12,0,6,12,0,6,-105.0,70.5,-47.5,5.0,1735752,2.025044,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
4,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,5,562500.0,36.098399106878645,23.477264088253413,12,24,5,8,24,0,13,-105.0,70.5,-47.5,5.0,2314336,4.33938,nan,2.314336,nan,8,0,2313280,16,0,0,8,1056,512,128,544,136,264,8,0,0,8
5,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,9,562500.0,28.616527452771532,19.178154492488353,19,38,9,9,38,0,18,-105.0,70.5,-47.5,5.0,2603628,6.943008,nan,2.603628,nan,9,0,2602440,18,0,0,9,1188,576,144,612,153,297,9,0,0,9
6,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,7,562500.0,40.19383015644413,18.015135053533843,29,58,7,10,58,0,17,-105.0,70.5,-47.5,5.0,2892920,9.835928,nan,2.89292,nan,10,0,2891600,20,0,0,10,1320,640,160,680,170,330,10,0,0,10
7,-47.5,57.5,72,36,0,0.0,0.0,0,0.0,57.5,14,562500.0,35.34254063522113,20.723682648313122,36,72,14,12,72,0,26,-105.0,70.5,-47.5,5.0,3471504,13.307432,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
8,-47.5,57.5,80,40,0,0.0,0.0,0,0.0,57.5,12,547996.2759853224,29.90131882460688,11.118651474800226,40,80,12,11,80,0,23,-105.0,70.5,-47.5,5.0,3182212,16.489644,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
9,-47.5,57.5,96,48,0,0.0,0.0,0,0.0,57.5,11,547369.0606502634,29.593491595244576,13.108666678649683,48,96,11,11,96,0,22,-105.0,70.5,-47.5,5.0,3182212,19.671856,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
10,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,11,538992.8211102394,27.56017770822292,10.679182296670307,55,110,11,12,110,0,23,-105.0,70.5,-47.5,5.0,3471504,23.14336,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
11,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,11,518014.3056537157,21.189276884465272,6.970137363519532,55,110,11,12,110,0,23,-105.0,70.5,-47.5,5.0,3471504,26.614864,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
12,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,14,529996.8181393157,28.54830689145338,10.55001453516165,59,118,14,11,118,0,25,-105.0,70.5,-47.5,5.0,3182212,29.797076,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
13,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,14,561439.8730625074,32.78400313240393,17.37021790206093,64,128,14,9,128,0,23,-105.0,70.5,-47.5,5.0,2603628,32.400704,nan,2.603628,nan,9,0,2602440,18,0,0,9,1188,576,144,612,153,297,9,0,0,9
14,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,13,517616.1052242917,24.310642187904843,8.544448972165712,62,124,13,14,124,0,27,-105.0,70.5,-47.5,5.0,4050088,36.450792,nan,4.050088,nan,14,0,4048240,28,0,0,14,1848,896,224,952,238,462,14,0,0,14
15,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,12,457259.1801614361,20.362167429040266,5.110415700820666,69,138,12,11,138,0,23,-105.0,70.5,-47.5,5.0,3182212,39.633004,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
16,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,14,462371.3920650257,18.690686178223103,8.612631372569822,68,136,14,12,136,0,26,-105.0,70.5,-47.5,5.0,3471504,43.104508,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
17,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,8,455397.69618522935,16.603478123207548,6.96109931036839,70,140,8,12,140,0,20,-105.0,70.5,-47.5,5.0,3471504,46.576012,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
18,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,13,518753.7790147175,24.86602129593029,10.860108625684994,74,148,18,10,148,5,28,-105.0,70.5,-47.5,5.0,2892920,49.468932,nan,2.89292,nan,10,0,2891600,20,0,0,10,1320,640,160,680,170,330,10,0,0,10
19,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,11,536426.8266852157,26.35734923827398,11.756059325221136,81,162,13,10,162,2,23,-105.0,70.5,-47.5,5.0,2892920,52.361852,nan,2.89292,nan,10,0,2891600,20,0,0,10,1320,640,160,680,170,330,10,0,0,10
20,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,14,428801.323655712,15.525803921131587,8.687873915780084,89,178,14,13,178,0,27,-105.0,70.5,-47.5,5.0,3760796,56.122648,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
21,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,14,465539.9008144097,24.584814402025728,5.680745691397934,92,184,15,10,184,1,25,-105.0,70.5,-47.5,5.0,2892920,59.015568,nan,2.89292,nan,10,0,2891600,20,0,0,10,1320,640,160,680,170,330,10,0,0,10
22,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,13,470894.64875665033,18.653993608028838,9.126047540413506,88,176,13,14,176,0,27,-105.0,70.5,-47.5,5.0,4050088,63.065656,nan,4.050088,nan,14,0,4048240,28,0,0,14,1848,896,224,952,238,462,14,0,0,14
23,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,8,449141.9594102339,15.835747792423547,5.127085360025529,90,180,8,14,180,0,22,-105.0,70.5,-47.5,5.0,4050088,67.115744,nan,4.050088,nan,14,0,4048240,28,0,0,14,1848,896,224,952,238,462,14,0,0,14
24,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,8,463530.46156787855,21.805767178327702,7.8744290181787875,83,166,9,12,166,1,21,-105.0,70.5,-47.5,5.0,3471504,70.587248,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
