step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,0,0,0
2,0,2,1,1,1
3,0,8,4,5,4
4,0,12,5,10,5
5,0,18,4,14,4
6,0,22,1,15,1
7,0,22,3,18,3
8,0,24,1,19,1
9,0,28,1,20,1
10,0,34,2,22,2
11,0,46,2,24,2
12,0,56,2,26,2
13,0,56,1,27,1
14,0,56,1,28,1
15,0,42,1,29,1
16,0,46,1,30,1
17,0,38,1,31,1
18,0,38,1,32,1
19,0,46,1,33,1
20,0,48,1,34,1
21,0,44,1,35,1
22,0,40,1,36,1
23,0,34,2,38,2
24,0,38,1,39,1
25,0,36,1,40,1
26,0,40,2,42,2
27,0,40,0,42,0
28,0,40,1,43,1
29,0,38,2,45,2
30,0,40,2,47,2
31,0,40,1,48,1
32,0,38,1,49,1
33,0,36,1,50,1
34,0,36,2,52,2
35,0,36,1,53,1
36,0,34,1,54,1
37,0,34,1,55,1
38,0,34,0,55,0
39,0,34,1,56,1
40,0,34,1,57,1
41,0,36,2,59,2
42,0,42,1,60,1
43,0,44,1,61,1
44,0,44,1,62,1
45,0,44,1,63,1
46,0,60,1,64,1
47,0,60,0,64,0
48,0,60,1,65,1
49,0,70,1,66,1
50,0,72,1,67,1
51,0,72,2,69,2
52,0,72,1,70,1
53,0,76,1,71,1
54,0,76,1,72,1
55,0,66,1,73,1
56,0,64,1,74,1
57,0,56,1,75,1
58,0,52,1,76,1
59,0,46,2,78,2
60,0,48,1,79,1
61,0,36,1,80,1
62,0,32,1,81,1
63,0,30,1,82,1
64,0,36,0,82,0
65,0,36,1,83,1
66,0,36,2,85,2
67,0,40,2,87,2
68,0,36,1,88,1
69,0,42,2,90,2
70,0,44,1,91,1
71,0,46,2,93,2
72,0,50,2,95,2
73,0,52,1,96,1
74,0,52,1,97,1
75,0,48,1,98,1
76,0,46,1,99,1
77,0,46,1,100,1
78,0,42,1,101,1
79,0,40,0,101,0
80,0,40,1,102,1
81,0,40,2,104,2
82,0,42,1,105,1
83,0,40,1,106,1
84,0,40,1,107,1
85,0,40,0,107,0
86,0,42,1,108,1
87,0,44,2,110,2
88,0,48,1,111,1
89,0,50,0,111,0
90,0,50,1,112,1
91,0,60,1,113,1
92,0,60,1,114,1
93,0,60,1,115,1
94,0,62,1,116,1
95,0,64,2,118,2
96,0,46,1,119,1
97,0,36,1,120,1
98,0,24,1,121,1
99,0,24,1,122,1
100,0,28,1,123,1
101,0,34,3,126,3
102,0,32,1,127,1
103,0,36,0,127,0
104,0,42,1,128,1
105,0,44,1,129,1
106,0,34,1,130,1
107,0,30,1,131,1
108,0,30,2,133,2
109,0,40,3,136,3
110,0,38,2,138,2
111,0,42,1,139,1
112,0,40,0,139,0
113,0,40,2,141,2
