step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.51023864746094,67.51023864746094,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,34.72320543231053,20.49797340638158,6,12,5,6,12,0,11,-105.0,70.5,-47.5,5.0,2976432,3.472516,nan,2.976432,nan,6,792,1734960,12,1239888,12,6,792,384,96,408,102,198,6,0,0,6
4,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,5,562500.0,40.07892095991139,27.180566957037694,12,24,5,8,24,0,13,-105.0,70.5,-47.5,5.0,4795264,8.26778,nan,4.795264,nan,8,1152,2313280,16,2479776,24,8,1056,512,128,544,136,264,8,0,0,8
5,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,1,562500.0,36.0434219792166,22.349335051623882,19,38,1,8,38,0,9,-105.0,70.5,-47.5,5.0,6241872,14.509652,nan,6.241872,nan,8,1224,2313280,16,3926312,38,8,1056,512,128,544,136,264,8,0,0,8
6,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,4,562500.0,31.66279049062761,19.85388121049676,29,58,4,9,58,0,13,-105.0,70.5,-47.5,5.0,8598076,23.107728,nan,8.598076,nan,9,1656,2602440,18,5992792,58,9,1188,576,144,612,153,297,9,0,0,9
7,-47.5,57.5,72,36,0,0.0,0.0,0,0.0,57.5,4,562500.0,35.3949896473704,23.20815792765722,36,72,4,10,72,0,14,-105.0,70.5,-47.5,5.0,10334264,33.441992,nan,10.334264,nan,10,2016,2891600,20,7439328,72,10,1320,640,160,680,170,330,10,0,0,10
8,-47.5,57.5,80,40,0,0.0,0.0,0,0.0,57.5,4,562500.0,41.26764576847292,19.79335032156488,40,80,4,10,80,0,14,-105.0,70.5,-47.5,5.0,11160640,44.602632,nan,11.16064,nan,10,1800,2891600,20,8265920,80,10,1320,640,160,680,170,330,10,0,0,10
9,-47.5,57.5,96,48,0,0.0,0.0,0,0.0,57.5,2,562500.0,30.102143812595433,21.362157907489294,48,96,2,10,96,0,12,-105.0,70.5,-47.5,5.0,12814256,57.416888,nan,12.814256,nan,10,2232,2891600,20,9919104,96,10,1320,640,160,680,170,330,10,0,0,10
10,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.35453906628338,24.42939303206481,55,110,2,7,110,0,9,-105.0,70.5,-47.5,5.0,13392556,70.809444,nan,13.392556,nan,7,1872,2024120,14,11365640,110,7,924,448,112,476,119,231,7,0,0,7
11,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,2,562500.0,38.411996339921274,19.445149223651363,55,110,2,8,110,0,10,-105.0,70.5,-47.5,5.0,13681992,84.491436,nan,13.681992,nan,8,2016,2313280,16,11365640,110,8,1056,512,128,544,136,264,8,0,0,8
12,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,3,562500.0,38.30613506220794,25.209040279664528,59,118,3,7,118,0,10,-105.0,70.5,-47.5,5.0,14219868,98.711304,nan,14.219868,nan,7,2592,2024120,14,12192232,118,7,924,448,112,476,119,231,7,0,0,7
13,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,3,562500.0,35.96170333314792,19.283587811141913,64,128,3,8,128,0,11,-105.0,70.5,-47.5,5.0,15542616,114.25392,nan,15.542616,nan,8,2808,2313280,16,13225472,128,8,1056,512,128,544,136,264,8,0,0,8
